tx_hash,block_time,wallet,blockchain,from_address,to_address,value_wei,value_native,gas_used,gas_price,action,transaction_type,token_address,token_symbol,token_name,value_raw,decimals,amount
0x742634874dcb8982bac92494abe37770189f63139e6fdd79a5180ba32a44bcfb,2025-07-30 03:11:59+00:00,0xd8dA6BF26964aF9D7eEd9e03E53415D37aA96045,base,0x17b2d631434eba082409fc49c419cc9d9e63a0f6,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,100000000000000,0.0001,,7603181,native_transfer,deposit,,,,,,
0xf0577bbca2c380b6b4b0ce0986fa8ebbd7c369c270078cb306fb1fdb51d32d91,2025-07-30 07:23:31+00:00,0xF977814e90dA44bFA03b6295A0616a897441aceC,optimism,0xacd03d601e5bb1b275bb94076ff46ed9d753435a,0xf977814e90da44bfa03b6295a0616a897441acec,,,,,erc20_transfer,deposit,0x4200000000000000000000000000000000000042,OP,Optimism,92725038037000000000000000,18,92725038.03700002
0xac52856b531f6ba55e38cbc486cf0eb82d10502bb6ee9452bb578daf3125c99d,2025-07-30 07:54:20+00:00,0x28C6c06298d514Db089934071355E5743bf21d60,bsc,0x9bb6a22da110c6c9bab745bcaf0ee142ee83af37,0x28c6c06298d514db089934071355e5743bf21d60,,,,,erc20_transfer,deposit,0x55d398326f99059ff775485246999027b3197955,USDT,Tether USD,50000000000000000000,18,50.0
0xef555b077f94be30dac6e82aa869b7d7776f0a9c23800fa49f7cf70c0b6ad267,2025-07-30 09:27:31+00:00,0xd8dA6BF26964aF9D7eEd9e03E53415D37aA96045,base,0x3aae36a436e69692dcfcf8beb016a4885dd12a58,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,262000000000000,0.000262,,5710305,native_transfer,deposit,,,,,,
0x5ab2e1f20f8769a58fa86ce5d6822c2f678b722efbe00766011a1fc8e72df985,2025-07-30 10:15:52+00:00,0x28C6c06298d514Db089934071355E5743bf21d60,bsc,0x28c6c06298d514db089934071355e5743bf21d60,0xf2c88757f8d03634671208935974b60a2a28bdb3,0,0.0,,200000000,native_transfer,withdrawal,,,,,,
0x5ab2e1f20f8769a58fa86ce5d6822c2f678b722efbe00766011a1fc8e72df985,2025-07-30 10:15:52+00:00,0x28C6c06298d514Db089934071355E5743bf21d60,bsc,0x28c6c06298d514db089934071355e5743bf21d60,0xf977814e90da44bfa03b6295a0616a897441acec,,,,,erc20_transfer,withdrawal,0xf2c88757f8d03634671208935974b60a2a28bdb3,SHELL,MyShell Token,8112264936000000000000000,18,8112264.936
0x1ef80a3d5d85393236927847659bc53abb86ecebbb442107392819f5c7e23515,2025-07-30 10:23:08+00:00,0x28C6c06298d514Db089934071355E5743bf21d60,bsc,0x28c6c06298d514db089934071355e5743bf21d60,0xf977814e90da44bfa03b6295a0616a897441acec,,,,,erc20_transfer,withdrawal,0x4691937a7508860f876c9c0a2a617e7d9e945d4b,WOO,Wootrade Network,32514294813000000000000000,18,32514294.813
0x1ef80a3d5d85393236927847659bc53abb86ecebbb442107392819f5c7e23515,2025-07-30 10:23:08+00:00,0x28C6c06298d514Db089934071355E5743bf21d60,bsc,0x28c6c06298d514db089934071355e5743bf21d60,0x4691937a7508860f876c9c0a2a617e7d9e945d4b,0,0.0,,200000000,native_transfer,withdrawal,,,,,,
0x3872983cf56295e51ad01cd94144424cc58351099c31597540baf4f994b0fc72,2025-07-30 10:23:32+00:00,0x28C6c06298d514Db089934071355E5743bf21d60,bsc,0x28c6c06298d514db089934071355e5743bf21d60,0x8d0d000ee44948fc98c9b98a4fa4921476f08b0d,0,0.0,,200000000,native_transfer,withdrawal,,,,,,
0x3872983cf56295e51ad01cd94144424cc58351099c31597540baf4f994b0fc72,2025-07-30 10:23:32+00:00,0x28C6c06298d514Db089934071355E5743bf21d60,bsc,0x28c6c06298d514db089934071355e5743bf21d60,0xf977814e90da44bfa03b6295a0616a897441acec,,,,,erc20_transfer,withdrawal,0x8d0d000ee44948fc98c9b98a4fa4921476f08b0d,USD1,World Liberty Financial USD,5105033662000000000000000,18,5105033.6620000005
0xeb38bf2e4c1ae4bf846aae031f24aa80c570cc30251dd5c59e27d0240233842a,2025-07-30 10:23:57+00:00,0x28C6c06298d514Db089934071355E5743bf21d60,bsc,0x65e909c182feb6e09cc27dd9aaa4ac366fb1b6fa,0x28c6c06298d514db089934071355e5743bf21d60,,,,,erc20_transfer,deposit,0x65e909c182feb6e09cc27dd9aaa4ac366fb1b6fa,YNVA,YNVA,2000000000000000000,18,2.0
0x4fc8faf9be169b6c6bfdd208a357cf638b1d7e6954cb2843b2f5b418fb8b367d,2025-07-30 10:23:59+00:00,0x28C6c06298d514Db089934071355E5743bf21d60,bsc,0x26d4d98e1be94ba3bef880f22bd23f9d82d0eec8,0x28c6c06298d514db089934071355e5743bf21d60,,,,,erc20_transfer,deposit,0x26d4d98e1be94ba3bef880f22bd23f9d82d0eec8,LQX,LQX,2000000000000000000,18,2.0
0x0a4ccf627725cd29c831d0fab377a06f7cf1de58e1c510ef2c7e7ac9990fe31e,2025-07-30 10:24:24+00:00,0x28C6c06298d514Db089934071355E5743bf21d60,bsc,0x28c6c06298d514db089934071355e5743bf21d60,0x4d5ac5cc4f8abdf2ec2cb986c00c382369f787d4,0,0.0,,200000000,native_transfer,withdrawal,,,,,,
0x0a4ccf627725cd29c831d0fab377a06f7cf1de58e1c510ef2c7e7ac9990fe31e,2025-07-30 10:24:24+00:00,0x28C6c06298d514Db089934071355E5743bf21d60,bsc,0x28c6c06298d514db089934071355e5743bf21d60,0xf977814e90da44bfa03b6295a0616a897441acec,,,,,erc20_transfer,withdrawal,0x4d5ac5cc4f8abdf2ec2cb986c00c382369f787d4,ILV,Illuvium,6879696000000000000000,18,6879.696
0xda229839e1faa0d6123f98b2c93e63edf533eaac016d7aae405be820d5efb5e6,2025-07-30 10:50:21+00:00,0x28C6c06298d514Db089934071355E5743bf21d60,bsc,0xe984dcb1851183c0eb752b05a7fd32e1932c6c52,0x28c6c06298d514db089934071355e5743bf21d60,,,,,erc20_transfer,deposit,0xe984dcb1851183c0eb752b05a7fd32e1932c6c52,CQT,CQT,2000000000000000000,18,2.0
0xa99db077764fbb8c5f3acec8896a544fed2c48cd5d8e0e2c35ee060b2b7fc0f9,2025-07-30 10:50:34+00:00,0x28C6c06298d514Db089934071355E5743bf21d60,bsc,0xf41e6bccf168d6a5b1c3c5c6b5dfe16c465bc2b3,0x28c6c06298d514db089934071355e5743bf21d60,,,,,erc20_transfer,deposit,0xf41e6bccf168d6a5b1c3c5c6b5dfe16c465bc2b3,ELFX,ELFX,2000000000000000000,18,2.0
0xcb8f829fb199386b5b7c24d02a03e2e436d2adb16c44dd41a91a1b9af396f9e0,2025-07-30 10:50:48+00:00,0x28C6c06298d514Db089934071355E5743bf21d60,bsc,0x95d674c65bf1795fe5aeec063cc9e6afa3352bd8,0x28c6c06298d514db089934071355e5743bf21d60,,,,,erc20_transfer,deposit,0x95d674c65bf1795fe5aeec063cc9e6afa3352bd8,LBMN,LBMN,2000000000000000000,18,2.0
0x6e31bb635fa2e7c335cabc416c05f709e5d0b8e086adab03a4e77b0482fd54a4,2025-07-30 10:50:49+00:00,0x28C6c06298d514Db089934071355E5743bf21d60,bsc,0xa90e7ff82b66812098c97825309a32501256d06e,0x28c6c06298d514db089934071355e5743bf21d60,,,,,erc20_transfer,deposit,0xa90e7ff82b66812098c97825309a32501256d06e,DTGR,DTGR,2000000000000000000,18,2.0
0x680602ed222ae563f56c2fb023231b713102188318ddaece9a90833ff39e2a77,2025-07-30 10:50:51+00:00,0x28C6c06298d514Db089934071355E5743bf21d60,bsc,0xcfc0d35328e5f2489627bbf750d9f43e24d87c6f,0x28c6c06298d514db089934071355e5743bf21d60,,,,,erc20_transfer,deposit,0xcfc0d35328e5f2489627bbf750d9f43e24d87c6f,BNPE,BNPE,2000000000000000000,18,2.0
0xd05656decd5281d8059c9ac055772f025e3abc2c81f5008b64834cbf26c399d6,2025-07-30 10:50:54+00:00,0x28C6c06298d514Db089934071355E5743bf21d60,bsc,0x02310b4c00ba4b45fd6e9e4f2645456afffd0c60,0x28c6c06298d514db089934071355e5743bf21d60,,,,,erc20_transfer,deposit,0x02310b4c00ba4b45fd6e9e4f2645456afffd0c60,MTRD,MTRD,2000000000000000000,18,2.0
0x726e06fb351c4a2bf5fd150bc884a2ae96859cc6e6d90b30c943cde6eb7d9b9e,2025-07-30 10:50:54+00:00,0x28C6c06298d514Db089934071355E5743bf21d60,bsc,0x4c09bf5b854f59a4de547e69bfaa505d052e4cc7,0x28c6c06298d514db089934071355e5743bf21d60,,,,,erc20_transfer,deposit,0x4c09bf5b854f59a4de547e69bfaa505d052e4cc7,PXLA,PXLA,2000000000000000000,18,2.0
0xcf694504020ba70a32375ae8dec52fd1c1519b2903dafd6227b58cbe152547e9,2025-07-30 11:56:59+00:00,0xF977814e90dA44bFA03b6295A0616a897441aceC,base,0xf977814e90da44bfa03b6295a0616a897441acec,0x0c1dc73159e30c4b06170f2593d3118968a0dca5,0,0.0,,19516745,native_transfer,withdrawal,,,,,,
0xa6b2c4ea24a6bbe048ff667c78193b617b73eefac3326022df7cf080b0538789,2025-07-30 12:00:09+00:00,0xF977814e90dA44bFA03b6295A0616a897441aceC,base,0xf977814e90da44bfa03b6295a0616a897441acec,0x23ee2343b892b1bb63503a4fabc840e0e2c6810f,0,0.0,,14379646,native_transfer,withdrawal,,,,,,
0x4c08a2767effd31380c95be3e3b0cc7dc891863e15cdc2d2bbdd3ff1a90c3a33,2025-07-30 20:21:45+00:00,0xd8dA6BF26964aF9D7eEd9e03E53415D37aA96045,base,0x83a39ad04c0d5c270d31cac094409ea2bad89683,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,100000000000000,0.0001,,9997106,native_transfer,deposit,,,,,,
0xb17b18b56ed5ac066e69702ff8d1ba63ac5e1f31b1150f2aa1fd83b5e9f79431,2025-07-30 22:09:45+00:00,0xd8dA6BF26964aF9D7eEd9e03E53415D37aA96045,optimism,0xf2846f38bab91e24f84fc1645efa4ceca7f59520,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,100000000000000,0.0001,,100424,native_transfer,deposit,,,,,,
0xf213a579ad545eaec8a163ce926323ca4a2fb5910965943e0596986e5b25af16,2025-07-31 10:43:35+00:00,0xd8dA6BF26964aF9D7eEd9e03E53415D37aA96045,arbitrum,0x607ce71ae895d7759141c6ae2695a2eb64e92bb7,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,1000000,1e-12,,10000000,native_transfer,deposit,,,,,,
0xf66a4f53263b477b38e3a616f4a584be1f93d782e790a2a1d15f07836d2cb4e2,2025-07-31 10:55:31+00:00,0xF977814e90dA44bFA03b6295A0616a897441aceC,base,0xf977814e90da44bfa03b6295a0616a897441acec,0x0c1dc73159e30c4b06170f2593d3118968a0dca5,0,0.0,,11752270,native_transfer,withdrawal,,,,,,
0xae5062cd1f177ef9120ee7b6f1e1f5b45488e040bef81d457016171da85b7ed2,2025-07-31 12:33:35+00:00,0xd8dA6BF26964aF9D7eEd9e03E53415D37aA96045,optimism,0x984573e30a7db8575ba4d71c4af59d22933e173d,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,,,,,erc20_transfer,deposit,0x76fb31fb4af56892a25e32cfc43de717950c9278,AAVE,Aave Token,364258915236,18,3.64258915236e-07
0x114b5516cb2f8bc63fb5a5f1e2e5cdcd806a73aa59f52f6da2c934d3f471ebce,2025-07-31 16:09:19+00:00,0xd8dA6BF26964aF9D7eEd9e03E53415D37aA96045,base,0xc24ad0b9518a2a85e7e705dcab705b3568257029,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,100000000000000,0.0001,,8209377,native_transfer,deposit,,,,,,
0x2e8998b9a696bc7d7f531b9343224af622188324ba2b120fceba711396b4fe86,2025-07-31 17:42:21+00:00,0xd8dA6BF26964aF9D7eEd9e03E53415D37aA96045,base,0x46039c68db0afe7c969c5d0aaf93ec3a7325d108,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,1000000,1e-12,,22800000,native_transfer,deposit,,,,,,
0xc85d588333ecfe873009126f9b644f7e1fad70201f206f6ec3e0382552556b40,2025-07-31 17:44:01+00:00,0xd8dA6BF26964aF9D7eEd9e03E53415D37aA96045,base,0x46039c68db0afe7c969c5d0aaf93ec3a7325d108,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,1000000,1e-12,,124000000,native_transfer,deposit,,,,,,
0x46a6db12b291c620b65311aaf4f7bcc8e2a51f3981f84984a89666264f1a39e9,2025-07-31 17:44:45+00:00,0xd8dA6BF26964aF9D7eEd9e03E53415D37aA96045,base,0x46039c68db0afe7c969c5d0aaf93ec3a7325d108,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,1000000,1e-12,,109700000,native_transfer,deposit,,,,,,
0x4220c5d438b0fc39ab6084f0bf708a2fb6d95d79ea56ef42439307beb3e5d96c,2025-07-31 22:24:07+00:00,0xd8dA6BF26964aF9D7eEd9e03E53415D37aA96045,arbitrum,0x46039c68db0afe7c969c5d0aaf93ec3a7325d108,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,1000000,1e-12,,17000000,native_transfer,deposit,,,,,,
0xcbaa1d0b7654c878ba21dd71def03f3c8dd6c0ac4cf9908463d253a21376f16e,2025-08-01 01:45:39+00:00,0xF977814e90dA44bFA03b6295A0616a897441aceC,arbitrum,0xf977814e90da44bfa03b6295a0616a897441acec,0x4cb9a7ae498cedcbb5eae9f25736ae7d428c9d66,0,0.0,,11406000,native_transfer,withdrawal,,,,,,
0xc12e1104acd973db152cec159245b6ba7769a9afa3c374c933dbde08baf17afa,2025-08-01 02:44:45+00:00,0xd8dA6BF26964aF9D7eEd9e03E53415D37aA96045,bsc,0xb02b9303d2dee793f00312ca6508adab73b8a246,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,100000000000000,0.0001,,100000000,native_transfer,deposit,,,,,,
0xd58b1ef1dfb016fbc390f621d363889cb02b8bfbb31cc65bf0771e1a26aa9173,2025-08-01 02:46:02+00:00,0xd8dA6BF26964aF9D7eEd9e03E53415D37aA96045,bsc,0xb02b9303d2dee793f00312ca6508adab73b8a246,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,100000000000000,0.0001,,100000000,native_transfer,deposit,,,,,,
0x0ed0e65e88e9330ab8bc8eebee300ec34080ad8bc9d2a592edc167081d83058d,2025-08-01 02:48:36+00:00,0xd8dA6BF26964aF9D7eEd9e03E53415D37aA96045,bsc,0xb02b9303d2dee793f00312ca6508adab73b8a246,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,100000000000000,0.0001,,100000000,native_transfer,deposit,,,,,,
0xcec7bd88e74c7a95012e7bee9985400dfa96a1378c77ed22c1615549d586b420,2025-08-01 04:16:32+00:00,0xd8dA6BF26964aF9D7eEd9e03E53415D37aA96045,bsc,0x4c09bf5b854f59a4de547e69bfaa505d052e4cc7,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,,,,,erc20_transfer,deposit,0x4c09bf5b854f59a4de547e69bfaa505d052e4cc7,PXLA,PXLA,2000000000000000000,18,2.0
0x413f07aa63209e1a1bd10512bacf0bd31546704f1755dac03ef4826e549ae170,2025-08-01 04:16:38+00:00,0xd8dA6BF26964aF9D7eEd9e03E53415D37aA96045,bsc,0x02310b4c00ba4b45fd6e9e4f2645456afffd0c60,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,,,,,erc20_transfer,deposit,0x02310b4c00ba4b45fd6e9e4f2645456afffd0c60,MTRD,MTRD,2000000000000000000,18,2.0
0x5f42f21660d0cd3d7e2e1f353a8d95b7cc431abe330afb395c12d9dd89064974,2025-08-01 07:33:45+00:00,0xd8dA6BF26964aF9D7eEd9e03E53415D37aA96045,bsc,0xb02b9303d2dee793f00312ca6508adab73b8a246,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,100000000000000,0.0001,,100000000,native_transfer,deposit,,,,,,
0x8ac23a667fd42c1d5e72c6df4cf12675b6ed302f2fd3237964700c7ba78c9d81,2025-08-01 07:34:40+00:00,0xd8dA6BF26964aF9D7eEd9e03E53415D37aA96045,bsc,0xb02b9303d2dee793f00312ca6508adab73b8a246,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,100000000000000,0.0001,,100000000,native_transfer,deposit,,,,,,
0x1ea1b7da8c1253cd4267a906a99b138261ad228f05999f485ee59e4e493f4295,2025-08-01 07:42:39+00:00,0xd8dA6BF26964aF9D7eEd9e03E53415D37aA96045,bsc,0xb02b9303d2dee793f00312ca6508adab73b8a246,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,100000000000000,0.0001,,100000000,native_transfer,deposit,,,,,,
0x77d5b1817de37a124619f0b2b017ea01f93b61edcaf79d367094e8a9dc69b36f,2025-08-01 07:52:21+00:00,0xd8dA6BF26964aF9D7eEd9e03E53415D37aA96045,bsc,0xcebe35bf39b19cc31ebfdc897d080c87fa38aa2c,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,,,,,erc20_transfer,deposit,0x6bbf411a9a50ef4427d64d1ea74ad294c2bbb0c8,SFC,SafeCap Token,10000000000000000000,18,10.0
0x5bc153bc27577951eca5e011ffefc50205903c4890e53d411e9116479d47cdea,2025-08-01 08:11:02+00:00,0xd8dA6BF26964aF9D7eEd9e03E53415D37aA96045,bsc,0xb02b9303d2dee793f00312ca6508adab73b8a246,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,100000000000000,0.0001,,100000000,native_transfer,deposit,,,,,,
0xf03c86f45b07c2fd6dc7e6e69a0d98ca40e5d7a23cb4ffe27c040b5ba994f208,2025-08-01 08:59:42+00:00,0xd8dA6BF26964aF9D7eEd9e03E53415D37aA96045,bsc,0xb02b9303d2dee793f00312ca6508adab73b8a246,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,100000000000000,0.0001,,100000000,native_transfer,deposit,,,,,,
0xee6271057fe290a3f8c79c757405d2ab5193185bad20d14a9aaa5dfebd333160,2025-08-01 09:03:59+00:00,0xd8dA6BF26964aF9D7eEd9e03E53415D37aA96045,bsc,0xd9b382e68d02c6f878af63b081dfd56fa86323bc,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,99800100000000,9.98001e-05,,100000000,native_transfer,deposit,,,,,,
0x3525491ac8453f22079b78e2d53511edea472ca3cdbb23808c4160e5621f6d99,2025-08-02 00:13:32+00:00,0xd8dA6BF26964aF9D7eEd9e03E53415D37aA96045,polygon,0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,,,,,erc20_transfer,deposit,0xf6c485ff64ff249b37946f49b497e3b210b3fb19,Bridge at https://driftsprotocol.xyz/,$Drift,500000000000000000000000,18,500000.0
0x9fc13bc84fa87f50c801f171568851a433f061ae8df08ede70504d1f970c66a9,2025-08-02 00:16:58+00:00,0x28C6c06298d514Db089934071355E5743bf21d60,polygon,0x810748198b176aa792bfced1bc4351391d46e958,0x28c6c06298d514db089934071355e5743bf21d60,1000000000000000000,1.0,,30000000094,native_transfer,deposit,,,,,,
0x577acdfebcd06381a750f9cb0471c72a9f455b1ef8ba3b0afc503bb1e330cf63,2025-08-02 15:05:00+00:00,0xd8dA6BF26964aF9D7eEd9e03E53415D37aA96045,bsc,0x378476669e891da8289b326286d907fb9917b359,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,,,,,erc20_transfer,deposit,0xb68c460dd8e5f645c1c6881a955daf04e65c1882,BD,Burger Diamond,1,0,1.0
0xaf48357af431ec7e303aa8035cf898eaa52ba6c4f55a4b5ea1e9922ff0459e10,2025-08-02 15:18:23+00:00,0xd8dA6BF26964aF9D7eEd9e03E53415D37aA96045,arbitrum,0xdab7b32780cbd2f05170b9c8464d8109b0b13f31,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,100000000000000,0.0001,,10000000,native_transfer,deposit,,,,,,
0x7f2918ffa848e367be995c6aa3e9a124df06a08fd4713bbd66a1fc2b9fceb048,2025-08-02 16:09:29+00:00,0xd8dA6BF26964aF9D7eEd9e03E53415D37aA96045,base,0x2796f60fa8cfa567239ebd53cb6c6a4c7dfa0378,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,100000000000000,0.0001,,29472646,native_transfer,deposit,,,,,,
0xf35bd0a1e84d5f4e81da376aa12abec52cc4fbd8c860bbfb2a82b8828fb8ecff,2025-08-02 16:28:33+00:00,0xd8dA6BF26964aF9D7eEd9e03E53415D37aA96045,base,0xdf12aa240a1941a071f8b1bbcc31dc02e1e4284c,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,100000000000000,0.0001,,28439953,native_transfer,deposit,,,,,,
0xebb337aef6dd9652945620572308637f6a360b01894fa71d72de42bc47e8e9f7,2025-08-02 19:33:27+00:00,0xd8dA6BF26964aF9D7eEd9e03E53415D37aA96045,base,0xe9bd3d2c97f71c605b500c747e92eab06b6f465e,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,100000000000000,0.0001,,9700000,native_transfer,deposit,,,,,,
0x9739acf352fc6841c455145b1c04645e8bab0b6c16deeecb6a496947dea97662,2025-08-03 00:37:29+00:00,0xF977814e90dA44bFA03b6295A0616a897441aceC,base,0x73bac937b9e94f16af19e6217a6eb643b8b2ae9b,0xf977814e90da44bfa03b6295a0616a897441acec,0,0.0,,5104335,native_transfer,deposit,,,,,,
0x9c9f7011ad6ec3a1fc098b8e447553f9053d2c109951ab612e627384763a49dd,2025-08-03 00:37:29+00:00,0x28C6c06298d514Db089934071355E5743bf21d60,base,0x73bac937b9e94f16af19e6217a6eb643b8b2ae9b,0x28c6c06298d514db089934071355e5743bf21d60,0,0.0,,5143563,native_transfer,deposit,,,,,,
0x9528ca2ff9e02fef26eb849998862ef866c3cf4103ef8efaec1da420f5f7d46a,2025-08-03 04:07:37+00:00,0x28C6c06298d514Db089934071355E5743bf21d60,bsc,0x4866991b0fcc3a7aa7c7418d689eb2c9fb34b16b,0x28c6c06298d514db089934071355e5743bf21d60,,,,,erc20_transfer,deposit,0xc8037a86ec8cbfa49b8fbbdd3dacc6a9bbd6c044,USDT,Tether USD,10000000000000,6,10000000.0
0x95f58ed5bd506e6c3c858e0b8b173df346553adae799a4090e4fd74f251e6e0f,2025-08-03 07:07:39+00:00,0xF977814e90dA44bFA03b6295A0616a897441aceC,optimism,0xf977814e90da44bfa03b6295a0616a897441acec,0x0b2c639c533813f4aa9d7837caf62653d097ff85,0,0.0,,100356,native_transfer,withdrawal,,,,,,
0x95f58ed5bd506e6c3c858e0b8b173df346553adae799a4090e4fd74f251e6e0f,2025-08-03 07:07:39+00:00,0xF977814e90dA44bFA03b6295A0616a897441aceC,optimism,0xf977814e90da44bfa03b6295a0616a897441acec,0xacd03d601e5bb1b275bb94076ff46ed9d753435a,,,,,erc20_transfer,withdrawal,0x0b2c639c533813f4aa9d7837caf62653d097ff85,USDC,USD Coin,10000000000002,6,10000000.000002
0x149587ac80cafc5e744aea17bceb3e2048ad5fc9a93d3e743e1f7c312eb8af3a,2025-08-03 07:08:16+00:00,0xF977814e90dA44bFA03b6295A0616a897441aceC,arbitrum,0xf977814e90da44bfa03b6295a0616a897441acec,0x7189fb5b6504bbff6a852b13b7b82a3c118fdc27,0,0.0,,10000000,native_transfer,withdrawal,,,,,,
0xcf95ad991460eb1efc432d147df67000fa347c3daac2aecfc34f46482f61a86c,2025-08-03 07:09:00+00:00,0xF977814e90dA44bFA03b6295A0616a897441aceC,polygon,0xf977814e90da44bfa03b6295a0616a897441acec,0xc004e2318722ea2b15499d6375905d75ee5390b8,0,0.0,,30000000110,native_transfer,withdrawal,,,,,,
0x11c91d3b570a5878ec70f55a3b2bef589e6594fd50b2254f19cfc9383a042aaf,2025-08-03 07:17:11+00:00,0xd8dA6BF26964aF9D7eEd9e03E53415D37aA96045,base,0x2213b2ba1a70c4b38e874c1eb5714ad6c0d61f9a,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,100000000000000,0.0001,,9200000,native_transfer,deposit,,,,,,
0xd5fa526b1f53d973a2b9fbb97ee5e121d2ceb8f079b96c0c32f52fa7ecaf9d92,2025-08-03 08:16:35+00:00,0xd8dA6BF26964aF9D7eEd9e03E53415D37aA96045,bsc,0x6daeebcb9d3af5bb899e67f875987b6edecbfb63,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,,,,,erc20_transfer,deposit,0xb46584e0efde3092e04010a13f2eae62adb3b9f0,PEPE,Pepe Coin,10000000000000000000000000000,18,10000000000.0
0x3c5f1dcebb7e32b71aaecd510c7702eab02a9b7156984096055bb5f115bb879b,2025-08-03 09:57:27+00:00,0xd8dA6BF26964aF9D7eEd9e03E53415D37aA96045,base,0x4b81857291c374d2a230655d9bfa72c69f3c44fe,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,100000000000000,0.0001,,3708028,native_transfer,deposit,,,,,,
0x97fc5017bd3a162293a5c16c59571473580e77ab0c80117b0e4fe5c4b519be20,2025-08-03 15:21:15+00:00,0xd8dA6BF26964aF9D7eEd9e03E53415D37aA96045,base,0x126902db5abf36f809ffe14b6f1b8065b53a4f42,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,100000000000000,0.0001,,10200000,native_transfer,deposit,,,,,,
0xe96679a43502b968c56724d75d0bf301218189c5de621c209f4306d9b56f5438,2025-08-03 17:05:17+00:00,0xd8dA6BF26964aF9D7eEd9e03E53415D37aA96045,bsc,0x6fdc0d58f22ccbb9245de2d2306a1636f5d32bb2,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,965596870000000,0.00096559687,,110000000,native_transfer,deposit,,,,,,
0x5f6d515217e31d75e1889926311458c2f6dbc8c7d7053ef5a17a18ade4e2da20,2025-08-03 17:08:43+00:00,0xd8dA6BF26964aF9D7eEd9e03E53415D37aA96045,bsc,0xa67161238823209801d8629d64d293204c042cbd,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,,,,,erc20_transfer,deposit,0x7130d2a12b9bcbfae4f2634d864a1ee1ce3ead9c,BTCB,BTCB Token,7028301092,18,7.028301092e-09
0x90e6a4d5c32ecbd0e99d289b79399022d353fcce7393ceed33a53f1f7aefd9bd,2025-08-03 17:30:23+00:00,0xd8dA6BF26964aF9D7eEd9e03E53415D37aA96045,base,0x268eb6e86bd1eb6709110f54591a0d31b6a31fea,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,100000000000000,0.0001,,3011313,native_transfer,deposit,,,,,,
0x54d2dfa08e3b83166ac83397ff2186a2860b86a56dc82d311db7be620e0e79db,2025-08-04 02:52:23+00:00,0xF977814e90dA44bFA03b6295A0616a897441aceC,polygon,0xf977814e90da44bfa03b6295a0616a897441acec,0xc004e2318722ea2b15499d6375905d75ee5390b8,0,0.0,,30000000103,native_transfer,withdrawal,,,,,,
0x3db57b0bb9c9e16f855d28e549a86153807feee47f90a52cc452bb5c93de3358,2025-08-04 02:59:11+00:00,0xF977814e90dA44bFA03b6295A0616a897441aceC,polygon,0xf977814e90da44bfa03b6295a0616a897441acec,0x6e4e624106cb12e168e6533f8ec7c82263358940,0,0.0,,30000000098,native_transfer,withdrawal,,,,,,
0xfae5aab8c11e023945f30f4afbbdd47dab036969bf4f75186b59cba9a145a8fc,2025-08-04 08:14:22+00:00,0xd8dA6BF26964aF9D7eEd9e03E53415D37aA96045,bsc,0xa197b1bc0b6028de9e9d02cc623c63848cdd5eae,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,,,,,erc20_transfer,deposit,0xe194ec902c40a7e0d4ff85d763be9ab1a4b232bf,FB,Fenerbahce,1907000000000000000000,18,1907.0
